"SRC_SYSTEM","SCENARIO","BUSINESS_DT","DT","PLANT_PRODUCT_ID","BP","PLAN","PPR","FORECAST","FACT"
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_12_1],4366.35900,4512.00000,4512.01000,,4355.85400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_12_1],4366.36000,4512.00000,4512.01000,,4407.38100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_12_1],4366.35900,4512.00000,4511.99000,,4330.65100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_12_1],4366.35900,4512.00000,4511.99000,,4270.57800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_12_1],4366.35900,4512.00000,4511.99000,,4303.53000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_12_1],4366.36000,4512.00000,4511.99000,,4385.87300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_12_1],4366.35900,4512.00000,4512.00400,,4401.93400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_12_1],4366.35900,4512.00000,4512.00400,,4419.83300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_12_1],4366.35900,4512.00000,4512.00400,,4424.37900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_12_1],4366.36000,4512.00000,4512.00400,,4477.50100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_12_1],4366.35900,4512.00000,4512.00400,,4497.30900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_12_1],4366.35900,4512.00000,4511.99000,,4536.15900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_12_1],4366.35900,4512.00000,4511.99000,,4506.83400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_12_1],4366.36000,4512.00000,4511.99000,,4532.04100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_12_1],4366.35900,4512.00000,4511.99000,,4500.48500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_12_1],4366.35900,4512.00000,4511.99000,,4497.06100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_12_1],4366.35900,4512.00000,4511.99000,,4496.41100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_12_1],4366.36000,4512.00000,4511.99000,,4418.86000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_12_1],4366.35900,4512.00000,4511.99000,,4457.71400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_12_1],4366.35900,4512.00000,4511.99000,,4457.28700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_12_1],4366.35900,4512.00000,4511.99000,,4418.26300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_12_1],4366.36000,4512.00000,4512.01000,,4491.38000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_12_1],4366.35900,4512.00000,4512.01000,,4504.27900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_12_1],4366.35900,4512.00000,4512.01000,,4523.12400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_12_1],4366.35900,4512.00000,4512.01000,4512.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_12_1],4366.36000,4512.00000,4512.01000,4512.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_12_1],4366.35900,4512.00000,4512.01000,4512.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_12_1],4366.35900,4512.00000,4512.01000,4512.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_12_1],4366.35900,4512.00000,4512.01000,4512.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4286.69000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4363.64500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4337.22000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_12_8],4513.12800,4475.90400,4657.61300,,4394.78100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4278.69400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4232.87700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4303.05000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_12_8],4513.12800,4475.90400,4657.61300,,4432.05800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4374.24100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4387.05600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_12_8],4513.12800,4475.90400,4657.61300,,4450.93500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4519.48600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_12_8],4513.12800,4475.90400,4657.61300,,4543.57400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4575.40300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4530.21000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_12_8],4513.12800,4475.90400,4657.61300,,4508.51300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4498.23500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_12_8],4513.12800,4475.90400,4657.61300,,4518.26500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_12_8],4513.12800,4475.90400,4657.59400,,4551.41700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_12_8],4513.12800,4475.90400,4657.59400,,4412.16900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_12_8],4513.12800,4475.90400,4657.59300,,4371.27400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_12_8],4513.12800,4475.90400,4657.59400,,4484.12700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_12_8],4513.12800,4475.90400,4657.59300,,4389.95200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4532.63800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4527.56000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_12_8],4513.12800,4475.90400,4657.61400,,4578.47200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_12_8],4513.12800,4475.90400,4657.61300,4475.90400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_12_8],4513.12800,4475.90400,4657.63400,4475.90400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_12_8],4513.12800,4475.90400,4657.63400,4475.90400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_12_8],4513.12800,4475.90400,4657.63400,4475.90400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_12_8],4513.12900,4475.90400,4657.63300,4475.90400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_13_1-_01-P],6772.35900,6249.66200,6249.67200,,5798.80200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_13_1-_01-P],6772.35900,6249.66200,6249.67200,,5698.38000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_13_1-_01-P],6353.74200,5863.35400,5863.36200,,5669.63800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_13_1-_01-P],6368.20100,5876.69800,5876.70600,,5655.81100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_13_1-_01-P],6772.35900,6249.66200,6249.67000,,5722.28800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_13_1-_01-P],6780.31300,6257.00200,6257.00800,,5652.56800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_13_1-_01-P],6799.83300,6275.01600,6275.02400,,5639.94700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_13_1-_01-P],6784.65000,6261.00500,6261.01100,,5601.23300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_13_1-_01-P],6784.65100,6261.00500,6260.99500,,5638.68400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_13_1-_01-P],6784.65000,6261.00500,6260.99500,,5851.05000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_13_1-_01-P],6784.65000,6261.00500,6260.99500,,5844.19100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_13_1-_01-P],6784.65100,6261.00500,6260.99500,,5875.67100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_13_1-_01-P],6384.10700,5891.37600,5891.36700,,5817.31200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_13_1-_01-P],6702.95100,6185.61100,6185.60200,,5825.82300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_13_1-_01-P],6386.27700,5893.37800,5893.36900,,5602.11600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_13_1-_01-P],6741.27000,6220.97300,6220.96300,,5646.31200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_13_1-_01-P],6741.27000,6220.97300,6220.96300,,5711.32600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_13_1-_01-P],6755.00800,6233.65000,6233.64000,,5710.43900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_13_1-_01-P],6573.53300,6066.18200,6066.17300,,5842.74500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_13_1-_01-P],6714.51900,6196.28600,6196.27700,,5814.77100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_13_1-_01-P],6692.83000,6176.27000,6176.26100,,6009.22300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_13_1-_01-P],6684.87600,6168.93100,6168.92200,,6013.02500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_13_1-_01-P],6678.36900,6162.92600,6162.91700,,5944.55600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_13_1-_01-P],6678.36900,6162.92600,6162.93600,,5936.91300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_13_1-_01-P],6372.53900,5880.70100,5880.71000,,6135.98000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_13_1-_01-P],6678.36900,6162.92600,6162.93600,,5972.44400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_13_1-_01-P],6772.36000,6249.66200,6249.67200,5994.88000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_13_1-_01-P],6772.35900,6249.66200,6249.67200,5994.88000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_13_1-_01-P],6772.35900,6249.66200,6249.67200,5994.88000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_13_1-_01-P],6772.36000,6249.66200,6249.67200,5994.88000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_13_1-_01-P],6772.35800,6249.66200,6249.67200,5994.88000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_14_1-_01-V],224.81900,171.48100,170.56700,,143.60500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_14_1-_01-V],226.20000,172.53500,171.61500,,146.49700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_14_1-_01-V],220.37100,168.08900,167.19300,,145.22100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_14_1-_01-V],227.46900,173.50300,172.57800,,149.16400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_14_1-_01-V],222.98600,170.08400,169.17600,,143.01300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_14_1-_01-V],224.73200,171.41500,170.50000,,149.74200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_14_1-_01-V],224.44400,171.19500,170.28100,,145.42100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_14_1-_01-V],220.06600,167.85700,166.96100,,142.84100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_14_1-_01-V],224.54600,171.27400,170.35900,,145.03600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_14_1-_01-V],217.00700,165.52300,164.63900,,141.63600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_14_1-_01-V],224.33900,171.11600,170.20200,,145.28000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_14_1-_01-V],224.29800,171.08400,170.17100,,141.41500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_14_1-_01-V],218.30800,166.51500,165.62600,,136.64500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_14_1-_01-V],218.37200,166.56400,165.67800,,132.69400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_14_1-_01-V],222.06100,169.37700,168.47600,,131.81500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_14_1-_01-V],220.92600,168.51200,167.61600,,142.91800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_14_1-_01-V],227.36800,173.42600,172.50300,,146.89500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_14_1-_01-V],226.15700,172.50200,171.58400,,143.57100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_14_1-_01-V],228.49800,174.28800,173.36000,,145.05900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_14_1-_01-V],225.44900,171.96200,171.04700,,146.55000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_14_1-_01-V],227.52300,173.54400,172.62000,,143.27000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_14_1-_01-V],220.51200,168.19700,167.30200,,137.95700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_14_1-_01-V],225.53500,172.02800,171.11200,,143.40200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_14_1-_01-V],226.49200,172.75800,171.83900,,147.64400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_14_1-_01-V],228.81500,174.52900,173.60100,,143.97300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_14_1-_01-V],228.07000,173.96100,173.03600,,144.58500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_14_1-_01-V],224.81900,171.48100,170.56900,159.71300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_14_1-_01-V],224.81900,171.48100,170.56500,159.71300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_14_1-_01-V],224.81900,171.48100,170.56500,159.71300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_14_1-_01-V],224.81900,171.48100,170.56500,159.71300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_14_1-_01-V],224.81900,171.48100,170.56500,159.71300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_14_7-_01-M],124.56200,150.12600,150.13100,,149.25900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_14_7-_01-M],120.18400,144.85000,144.85400,,148.86300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_14_7-_01-M],119.95000,144.56800,144.57200,,152.41200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_14_7-_01-M],120.36800,145.07200,145.07600,,149.93500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_14_7-_01-M],118.25300,142.52300,142.52900,,148.46300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_14_7-_01-M],114.23900,137.68400,137.69100,,144.35100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_14_7-_01-M],118.09100,142.32700,142.33400,,150.49100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_14_7-_01-M],118.20500,142.46500,142.47200,,149.36500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_14_7-_01-M],118.30800,142.58800,142.59500,,152.50600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_14_7-_01-M],120.71400,145.48900,145.49600,,157.86100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_14_7-_01-M],118.25400,142.52400,142.53100,,156.69100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_14_7-_01-M],118.83400,143.22300,143.23000,,155.00200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_14_7-_01-M],120.30300,144.99300,145.00000,,150.31300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_14_7-_01-M],116.17500,140.01700,140.01700,,146.36400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_14_7-_01-M],120.09400,144.74200,144.74200,,146.49100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_14_7-_01-M],117.39100,141.48400,141.48400,,150.33200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_14_7-_01-M],115.94200,139.73700,139.73700,,158.12300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_14_7-_01-M],115.56600,139.28300,139.28300,,157.83200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_14_7-_01-M],119.46100,143.97800,143.97800,,162.12800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_14_7-_01-M],129.55100,156.13900,156.13900,,170.50300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_14_7-_01-M],124.33300,149.85100,149.85100,,172.03200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_14_7-_01-M],119.81600,144.40600,144.40600,,153.19800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_14_7-_01-M],117.21500,141.27100,141.27100,,156.49500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_14_7-_01-M],137.69000,165.94900,165.94900,,201.28200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_14_7-_01-M],134.96100,162.65900,162.65900,,186.39800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_14_7-_01-M],127.78700,154.01300,154.01300,,176.42600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_14_7-_01-M],124.56200,150.12600,150.12600,162.83400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_14_7-_01-M],124.56200,150.12600,150.13400,162.83400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_14_7-_01-M],124.56200,150.12600,150.13400,162.83400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_14_7-_01-M],124.56200,150.12600,150.13400,162.83400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_14_7-_01-M],124.56200,150.12600,150.13300,162.83400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_14_7],339.47800,409.15000,409.16200,,406.78600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_14_7],339.47800,409.15000,409.16200,,420.48600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_14_7],339.47800,409.15000,409.16200,,431.35200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_14_7],339.47700,409.15000,409.16300,,422.86600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_14_7],339.47800,409.15000,409.17000,,426.20400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_14_7],339.47800,409.15000,409.17000,,428.96200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_14_7],339.47800,409.15000,409.17000,,432.61900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_14_7],339.47700,409.15000,409.16900,,428.96500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_14_7],339.47800,409.15000,409.17000,,437.60900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_14_7],339.47800,409.15000,409.17000,,443.94300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_14_7],339.47800,409.15000,409.17000,,449.82000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_14_7],339.47700,409.15000,409.17000,,442.79800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_14_7],339.47800,409.15000,409.16900,,424.16200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_14_7],339.47800,409.15000,409.15000,,427.69700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_14_7],339.47800,409.15000,409.15000,,414.09500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_14_7],339.47700,409.15000,409.15000,,434.73600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_14_7],339.47800,409.15000,409.15000,,462.98600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_14_7],339.47800,409.15000,409.14900,,463.63800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_14_7],339.47800,409.15000,409.15000,,460.72800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_14_7],339.47700,409.15000,409.15000,,446.78800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_14_7],339.47800,409.15000,409.15000,,469.71300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_14_7],339.47800,409.15000,409.15000,,434.06200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_14_7],339.47800,409.15000,409.14900,,453.24300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_14_7],339.47700,409.15000,409.15000,,496.26600
